Date,ShareLink,ShareCommentary,idea
2023-10-09 17:49:16,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7117204385322962945,"I’m framing my Q4 goals around a single high-level objective. ""
""""
""🎯 Objective: Learn and Give ""
""""
""This serves as the lens through which I approach the 3 pillars of my business. ""
""""
""1) Consulting: Lockdown 20 hr/week of client work heading into Q1. ""
""""
""🤓 Learn from those ahead of me. Learn by doing it. Learn by teaching it (i.e. making content). ""
""🎁 Give clients a trusted resource for exploring how AI can fit into their business by making it accessible. ""
""""
""2) Community (i.e. The Data Entrepreneurs): Put on 9-12 TDE events. ""
""""
""🤓 Learn from all the amazing speakers and panelists.""
""🎁 Give data entrepreneurs a platform to share their expertise and passion with the community.""
""""
""3) Content: Keep it up. ""
""""
""🤓 Learn through making content about data science and my entrepreneurial journey.""
""🎁 Give away the lessons for free! ""
""""
""— ""
""What are your goals this quarter? ""
""""
""#goals #Q4 #learn #give",
2023-10-06 13:41:37,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7116054896889536515,"Historically (i.e. less than 1 year ago), training large-scale language models (10b+ parameters) was an esoteric activity reserved for AI researchers. ""
""""
""However, with all the AI and LLM excitement post-ChatGPT, we now have an environment where businesses and other organizations have an interest in developing their own custom LLMs from scratch e.g. BloombergGPT. ""
""""
""Although this is not necessary (IMO) for >99% of LLM applications, it is still beneficial to understand what it takes to develop these large-scale models and when it makes sense to build them 🔨🤔 ""
""""
""In my latest YouTube video 🎥, I review key aspects of developing a foundation LLM based on the development of models such as GPT-3, Llama, Falcon, and beyond. ""
""""
""Check it out and let me know what you think 👇 ""
""""
""#AI #generativeAI #LLM #youtube""
""""
""https://lnkd.in/g_EmYzZc",
2023-10-05 14:25:23,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7115703524222517248,"In Q3, I failed. ""
""""
""I set a goal to have 100 attendees across all Q3 events for The Data Entrepreneurs community. ""
""""
""While we did not hit this number (we got 62/100), the overwhelming feedback we received from attendees was these events provided them with value ⭐️ ""
""""
""This failure (i.e. success) has inspired my Q4 goal for this community. ""
""""
""🏅Q4 Goal: Host 9-12 TDE events ""
""""
""Toward this end, I’m super excited to share all the events we’ve got planned, including 3 workshops, 2 panel events, 2 spotlights, 2 in-person meet-ups. Featuring: Jérémy Ravenel, Sam Cialek, 📝Jacqueline DeStefano-Tangorra, CPA📊, Matthew Choo, Nick Gallo, Matteo Hoch, EA, Dimitri Visnadi, Keith Galli, Dmytro Iakubovskyi""
""""
""... and more in the works.""
""""
""The current events are listed in the images below 👇 ""
""""
""You can register for any of the event here: https://lu.ma/tde ""
""""
""#dataentrepreneur #events #entrepreneurship #community",
2023-10-03 13:28:09,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7114964343565258753,"While using an existing LLM off-the-shelf (e.g. ChatGPT) is great for a wide breadth of use cases, there are situations where this doesn't cut it.""
""""
""For these cases, model fine-tuning can help 🔧 ""
""""
""This is where you take an existing LLM and adapt it for a particular use case.""
""""
""🔑 One of the key upsides to model fine-tuning is that a smaller fine-tuned model (e.g. InstructGPT) can often outperform a larger pre-trained model (e.g. GPT-3)""
""""
""I provide a complete (beginner-friendly) guide to model fine-tuning in my latest YouTube video.""
""""
""Check it out and let me know what you think 👇 ""
""""
""#LLM #finetuning #generativeAI #AI""
""""
""https://lnkd.in/gCCP9S8b",
2023-10-02 13:51:57,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7114607946528944128,"Every quarter, my fiancee (Ifeoma Ahuna) and I set quarterly goals. ""
""""
""While this may seem like something reserved for large organizations and enterprises, I’ve found that even a small amount of strategic thinking can go a long way. ""
""""
""Namely, “stopping and thinking” 🤔 about your goals helps ensure that your day-to-day efforts align with your long-term vision. ""
""""
""Here are a few strategies I use for goal setting 👇 ""
""""
""📌 Restrict goals to 1-3 key priorities ""
""""
""📌 Use OKRs i.e. set high-level Objectives that are tied to smaller and quantifiable Key Results ""
""""
""📌 Translate goals into actions by allocating time for them i.e. your calendar should reflect your goals/priorities ""
""""
""👉 What do you think? How do you approach goal setting? ""
""""
""#goals #goalsetting #Q4 #OKRs",
2023-09-29 13:54:10,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7113521339893747713,"After talking to over a dozen top data science freelancers, this was a key takeaway 👇 ""
""""
""🔑 Learn the full tech stack""
""""
""The reality of data freelance is that most potential clients are small to mid-sized businesses that do not have a data team or strong data infrastructure.""
""""
""As a data scientist, relying solely on my specialized skillset for model development won't cut it.""
""""
""Having (at least a little) experience in the following domains will open many doors.""
""""
""🔧 Data Engineering""
""🤖 ML Engineering""
""🧑‍💻 (Web) App Development""
""""
""👉 Toward that end, I'm looking for people who know something about any of these 3 domains and are willing to chat with me.""
""""
""If you know anyone, please comment below or shoot me a DM 🙏 ""
""""
""#datascience #dataengineering #mlengineering #freelance",
2023-09-28 13:43:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7113156386401767424,"Many roll their eyes when hearing ""prompt engineering""""
""""
""I was one of the many 😅 until I took a deeper dive into the subject.""
""""
""The way I see it now is that prompt engineering has unlocked the door to a new paradigm for programming and software development.""
""""
""💡 Namely, developers can now off-load modules of logic to LLMs via prompting.""
""""
""I demonstrate this in my latest YouTube video, where I walk through an example using LangChain to build an AI application.""
""""
""Check it out and let me know what you think 👇 ""
""""
""#AI #LLM #promptengineering #chatgpt""
""""
""https://lnkd.in/gkhmGEyA",
2023-09-27 13:55:42,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7112796946741792768,"Last weekend, I watched a YouTube video that got me excited. ""
""""
""It was all about the benefits of freelance and contract work for professionals 📈 ""
""""
""While, at face value, this may seem like a threat to established companies, I don’t see it that way. ""
""""
""In many ways, the rise of freelance is a win-win for employees and employers 🤝""
""""
""✅ Employees can have more diversified and flexible income opportunities. ""
""""
""✅ Employers can better optimize their staffing needs. ""
""""
""What do you think? Is this actually a win-lose? 🤔 ""
""""
""— ""
""👉 Shoutout to Ken Jee for putting together this great video. Not enough data creators are talking about this. ""
""""
""Video link: https://lnkd.in/gp7uh_Ty ""
""""
""#datascience #freelance #contractwork",
2023-09-26 13:47:06,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7112432397274517504,"Data people are good at many things. ""
""""
""But, unfortunately, public speaking and effective communication aren’t always among their strengths 😅 ""
""""
""This is why I got super excited when I came across Christopher Chin, who is a data analyst turned communication coach specializing in helping technical professionals. ""
""""
""Last Friday, Chris led a workshop on how data professionals can level up their communication skills. ""
""""
""👉 The full session recording is now available on The Data Entrepreneurs YouTube channel (link in comments)""
""""
""Here’s a clip from the session 👇""
""""
""#communication #publicspeaking #dataentrepreneur #dataanalysis",
2023-09-25 14:45:09,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7112084620539555840,"Entrepreneurship is hard and lonely (especially in the early days). ""
""""
""However, interacting with like-minded people on the same path makes it better. ""
""""
""This is why actively seek out connections with other data entrepreneurs 🤝 ""
""""
""👉 Here are 3 of the biggest benefits I have found in connecting with people on a similar journey as me. ""
""""
""1) Tactical Insights -- you can learn so much from those a few steps (or even many) ahead of you. Additionally, passing along lessons to those coming up behind you is intrinsically rewarding and a great way to solidify key lessons. ""
""""
""2) Someone to tell you “you’re not crazy” (and when you are) -- being constantly misunderstood by friends, family, and others can take its toll. However, that one thrilling conversation with someone who “gets it” makes up for the ten with those who didn’t. ""
""""
""3) Synergies -- when you and the person next to you are going to the same place, that natural alignment generates opportunities for collaboration and takes you both further, faster. ""
""""
""What are some other benefits you have found from finding a community? 🤔 ""
""""
""#community #entrepreneurship #dataentrepreneur",
2023-09-22 15:18:30,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7111005848696475648,"I'm excited to announce my final article (for now) in the series on using large language models (LLMs) in practice 📢 ""
""""
""Here, I discuss a common question I've received from people in the business/technology space: how do I build an LLM from scratch?""
""""
""While this is not necessary (IMO) for >99% of LLM applications, it is still beneficial to understand what it takes to develop these large-scale models and when it makes sense to build them.""
""""
""I break the process down into 4 key steps 👇 ""
""""
""1) Data Curation""
""2) Model Architecture""
""3) Training at Scale""
""4) Evaluation""
""""
""Although each step has a bottomless depth of technical detail, the discussion stays relatively high-level, only highlighting a handful of key details.""
""""
""Check it out and let me know your thoughts 😁 ""
""""
""#AI #LLM #programming #datascience",
2023-09-20 14:33:30,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7110269749019774977,"This is getting rid of full-time jobs (and it isn’t AI). ""
""""
""When we were all forced to work from home by COVID, many people started to think about work differently 🤔""
""""
""One of the more extreme versions of this was the trend of people taking on 2 (or even 3) full-time jobs 😮""
""""
""While I won’t comment on the ethics of this, it does raise a question for our current working paradigm. ""
""""
""How is it possible for someone to work 120 hours a week to do 3 full-time jobs? ""
""""
""Well.. they can't.""
""""
""The worst-kept secret of our current full-time work paradigm is that most people are not engaged in their work. ""
""""
""And while full-time roles are typically a 40-hour-a-week time commitment on paper, the reality of what people actually do is often much less than that. ""
""""
""A solution to this problem, which has been on the rise since 2020, is remote part-time work i.e. the gig economy 📈""
""""
""This replaces the 40-hour workweek idea for something more flexible and beneficial to both employees and employers.""
""""
""Employees, since they have more control over their time and attention, can optimize their work for their unique values and goals. ""
""""
""Employers, since they can rely more on temporary part-time workers, can have more flexible staffing and close the gap between wages paid and hours worked. ""
""""
""👉 While I don’t think a complete gig economy is feasible or optimal, I do believe more independent workers will lead to a more resilient and productive economy. ""
""""
""What do you think? Is freelance work just a fad? ""
""""
""#work #freelance #gigeconomy #fulltime",
